"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1475","서울특별시 강서구 방화동","814","814","0","방화5","33.18","202405","25","37,000","-","12","개인","개인","1994","금낭화로 287-19","-","중개거래","서울 강서구","-"
"1476","서울특별시 구로구 신도림동","692","692","0","디큐브시티","128.41","202405","8","168,000","-","33","개인","개인","2011","경인로 662","-","중개거래","서울 구로구","-"
"1477","서울특별시 구로구 신도림동","642","642","0","대림1","84.95","202405","8","104,000","-","2","개인","개인","1999","신도림로 16","-","중개거래","서울 구로구","-"
"1478","서울특별시 구로구 신도림동","645","645","0","동아3","84.99","202405","8","116,000","-","3","개인","개인","2000","신도림로 78","-","중개거래","서울 구로구","-"
"1479","서울특별시 구로구 신도림동","642","642","0","대림1","59.88","202405","9","81,700","-","19","개인","개인","1999","신도림로 16","-","중개거래","서울 구로구","-"
"1480","서울특별시 구로구 신도림동","642","642","0","대림1","59.88","202405","10","80,000","-","24","개인","개인","1999","신도림로 16","-","중개거래","서울 구로구","-"
"1481","서울특별시 구로구 신도림동","432-1","432","1","SKVIEW","84.96","202405","11","104,000","-","16","개인","개인","2006","경인로 638","-","중개거래","서울 구로구, 서울 양천구","-"
"1482","서울특별시 구로구 신도림동","646","646","0","대림e-편한세상4","117.74","202405","12","153,500","-","3","개인","개인","2003","경인로65길 16-15","-","중개거래","서울 구로구","-"
"1483","서울특별시 구로구 신도림동","692","692","0","디큐브시티","128.41","202405","14","162,000","-","34","개인","개인","2011","경인로 662","-","중개거래","서울 구로구","-"
"1484","서울특별시 구로구 신도림동","649","649","0","대림e-편한세상7","116.308","202405","14","142,000","-","12","개인","개인","2004","신도림로 56-13","-","중개거래","서울 구로구","-"
"1485","서울특별시 구로구 신도림동","642","642","0","대림2","84.95","202405","18","108,500","-","11","개인","개인","2001","신도림로 16","-","중개거래","서울 구로구","-"
"1486","서울특별시 구로구 신도림동","642","642","0","대림1","59.88","202405","20","40,000","506","10","개인","개인","1999","신도림로 16","-","직거래","-","24.05.30"
"1487","서울특별시 구로구 신도림동","642","642","0","대림2","84.95","202405","21","110,000","-","27","개인","개인","2001","신도림로 16","-","중개거래","서울 구로구, 서울 영등포구","-"
"1488","서울특별시 구로구 신도림동","641","641","0","현대홈타운아파트","59.73","202405","22","78,500","-","11","개인","개인","1999","신도림로19길 16","-","중개거래","서울 구로구","-"
"1489","서울특별시 구로구 신도림동","642","642","0","대림1","84.95","202405","23","106,500","-","21","개인","개인","1999","신도림로 16","-","중개거래","서울 구로구","-"
"1490","서울특별시 구로구 신도림동","642","642","0","대림1","59.88","202405","24","84,500","-","25","개인","개인","1999","신도림로 16","-","중개거래","서울 구로구","-"
"1491","서울특별시 구로구 신도림동","644","644","0","동아2","59.595","202405","27","87,300","-","17","개인","개인","2000","경인로 643","-","중개거래","서울 구로구","-"
"1492","서울특별시 구로구 신도림동","642","642","0","대림2","134.99","202405","30","132,000","-","19","개인","개인","2001","신도림로 16","-","중개거래","서울 구로구","-"
"1493","서울특별시 구로구 구로동","730-2","730","2","남촌홈타운(730-2)","72.26","202405","7","34,000","-","3","개인","개인","2004","구로동로28길 64-12","-","중개거래","서울 구로구","-"
"1494","서울특별시 구로구 구로동","792-33","792","33","동산빌라1동","44.25","202405","7","16,400","-","3","개인","개인","1996","디지털로27라길 35","-","직거래","-","24.05.14"
"1495","서울특별시 구로구 구로동","1259","1259","0","구일우성","59.44","202405","8","52,000","-","23","개인","개인","1998","구일로2길 60","-","중개거래","서울 구로구","-"
"1496","서울특별시 구로구 구로동","685-223","685","223","주공2","49.94","202405","8","60,000","-","3","개인","개인","1987","구일로4길 22","-","중개거래","서울 구로구","-"
"1497","서울특별시 구로구 구로동","314","314","0","극동","90.98","202405","9","63,000","-","6","개인","개인","1984","구로중앙로7길 28","-","중개거래","서울 구로구","-"
"1498","서울특별시 구로구 구로동","1257","1257","0","럭키","59.98","202405","9","56,000","-","3","개인","개인","1992","도림로 107","-","직거래","-","-"
"1499","서울특별시 구로구 구로동","685-70","685","70","현대연예인","84.91","202405","9","59,800","-","1","개인","개인","1989","구일로4길 46","-","중개거래","서울 구로구","-"
"1500","서울특별시 구로구 구로동","98-12","98","12","파인마루오피스텔","18.9","202405","9","15,400","-","11","개인","개인","2016","구로중앙로18길 17","-","중개거래","서울 구로구","-"
"1501","서울특별시 구로구 구로동","110-9","110","9","우원그린빌","84.206","202405","10","57,900","-","10","개인","개인","2001","구로중앙로28다길 22","-","중개거래","서울 구로구","-"
"1502","서울특별시 구로구 구로동","685-222","685","222","주공1","73.08","202405","10","74,000","-","7","개인","개인","1986","구일로4길 65","-","중개거래","서울 구로구","-"
"1503","서울특별시 구로구 구로동","685-223","685","223","주공2","64.62","202405","10","71,000","-","13","개인","개인","1987","구일로4길 22","-","중개거래","서울 구로구","-"
"1504","서울특별시 구로구 구로동","1267","1267","0","신도림태영타운","59.88","202405","11","84,000","-","2","개인","개인","2000","새말로 93","-","중개거래","서울 구로구","-"
"1505","서울특별시 구로구 구로동","1267","1267","0","신도림태영타운","84.87","202405","11","105,000","-","8","개인","개인","2000","새말로 93","-","중개거래","서울 구로구","-"
"1506","서울특별시 구로구 구로동","685-222","685","222","주공1","84.87","202405","11","84,900","-","13","개인","개인","1986","구일로4길 65","-","중개거래","서울 구로구","-"
"1507","서울특별시 구로구 구로동","642-9","642","9","한신","35.277","202405","11","38,500","-","11","개인","개인","1988","구일로8길 63","-","중개거래","서울 구로구","-"
"1508","서울특별시 구로구 구로동","1278","1278","0","구로두산위브","36.88","202405","11","48,000","107","9","개인","개인","2006","디지털로31길 85","-","중개거래","서울 구로구","24.05.24"
"1509","서울특별시 구로구 구로동","1267","1267","0","신도림태영타운","84.87","202405","12","106,000","-","8","개인","개인","2000","새말로 93","-","중개거래","경기 부천시소사구, 서울 구로구","-"
"1510","서울특별시 구로구 구로동","685-70","685","70","현대연예인","74.66","202405","12","59,900","-","7","개인","개인","1989","구일로4길 46","-","중개거래","서울 구로구","-"
"1511","서울특별시 구로구 구로동","1267","1267","0","신도림태영타운","59.88","202405","13","84,500","-","19","개인","개인","2000","새말로 93","-","중개거래","경기 부천시소사구, 서울 구로구, 서울 영등포구","-"
"1512","서울특별시 구로구 구로동","1280","1280","0","한신휴플러스(1280-0)","58.03","202405","13","66,700","-","3","개인","개인","2007","디지털로31길 120","-","중개거래","서울 구로구","-"
"1513","서울특별시 구로구 구로동","256-1","256","1","삼성래미안","78.665","202405","13","85,000","-","25","개인","개인","2004","디지털로31길 90","-","중개거래","서울 구로구","-"
"1514","서울특별시 구로구 구로동","1274","1274","0","신성미소지움","84.23","202405","13","64,500","-","5","개인","개인","2003","시흥대로161길 50","-","중개거래","서울 구로구","-"
"1515","서울특별시 구로구 구로동","780-62","780","62","(780-62)","39.36","202405","13","16,900","-","1","개인","법인","1996","도림로12길 15-5","-","중개거래","서울 구로구, 서울 서초구","24.05.31"
"1516","서울특별시 구로구 구로동","1265","1265","0","구로두산","44.64","202405","14","44,000","-","8","개인","개인","1998","도림로 59","-","중개거래","서울 구로구","-"
"1517","서울특별시 구로구 구로동","103-6","103","6","구로오네뜨시티","16.71","202405","14","15,000","-","13","개인","개인","2022","가마산로 271","-","직거래","-","24.05.16"
"1518","서울특별시 구로구 구로동","1265","1265","0","구로두산","44.64","202405","15","44,300","-","19","개인","개인","1998","도림로 59","-","중개거래","서울 구로구","-"
"1519","서울특별시 구로구 구로동","1267","1267","0","신도림태영타운","59.88","202405","15","86,500","-","17","개인","개인","2000","새말로 93","-","중개거래","경기 광명시, 서울 구로구","-"
"1520","서울특별시 구로구 구로동","100-8","100","8","신안타워","59.43","202405","15","46,800","-","13","개인","개인","1998","구로중앙로 68","-","중개거래","서울 구로구","-"
"1521","서울특별시 구로구 구로동","1269","1269","0","중앙하이츠(1269)","82.3019","202405","15","84,000","-","7","개인","개인","2001","구로동로47길 24","-","중개거래","서울 구로구","-"
"1522","서울특별시 구로구 구로동","97-2","97","2","순영웰라이빌2차","64.45","202405","15","48,000","-","19","개인","개인","2005","가마산로 280","-","중개거래","서울 구로구","-"
"1523","서울특별시 구로구 구로동","740-107","740","107","안정빌라","37.92","202405","15","23,000","-","4","개인","법인","1997","구로동로12길 59-14","-","직거래","-","24.05.20"
"1524","서울특별시 구로구 구로동","685-70","685","70","현대연예인","74.66","202405","16","59,000","-","3","개인","개인","1989","구일로4길 46","-","중개거래","서울 구로구","-"
"1525","서울특별시 구로구 구로동","104-9","104","9","성호메이플라워멤버스빌","31.75","202405","16","13,400","-","8","개인","개인","2002","가마산로 283","-","중개거래","서울 구로구","24.05.16"
"1526","서울특별시 구로구 구로동","1259","1259","0","구일우성","59.44","202405","17","45,500","-","5","개인","개인","1998","구일로2길 60","-","중개거래","서울 구로구","-"
